,date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,year,home_win,home_draw,home_lose,home_Total_OVA,home_ATT_OVA,home_MID_OVA,home_DEF_OVA,away_Total_OVA,away_ATT_OVA,away_MID_OVA,away_DEF_OVA
12114,2020-11-17,Korea Republic,Qatar,Asia,Asia,38,57,1464,1391,2,1,Friendly,Maria Enzersdorf,Austria,TRUE,No,Win,75,,72.5,75.7,77,,,,2020,TRUE,FALSE,FALSE,78.69668246,78.69668246,78.69668246,78.69668246,75.5450237,75.5450237,75.5450237,75.5450237
12115,2020-11-17,Saudi Arabia,Jamaica,Asia,North America,67,48,1351,1438,1,2,Friendly,Riyadh,Saudi Arabia,FALSE,No,Lose,71,75,71.5,66.7,71.8,71.5,71,69,2020,FALSE,FALSE,TRUE,73.88625592,73.88625592,73.88625592,73.88625592,77.03791469,77.03791469,77.03791469,77.03791469
12116,2020-11-17,Uzbekistan,Iraq,Asia,Asia,84,70,1292,1344,1,2,Friendly,Dubai,United Arab Emirates,TRUE,No,Lose,,,,,66,,,,2020,FALSE,FALSE,TRUE,71.06635071,71.06635071,71.06635071,71.06635071,73.38862559,73.38862559,73.38862559,73.38862559
12117,2020-11-17,Ecuador,Colombia,South America,South America,60,10,1380,1631,6,1,FIFA World Cup qualification,Quito,Ecuador,FALSE,No,Win,74,79,76.8,78,75.5,79.8,81.3,79.5,2020,TRUE,FALSE,FALSE,73,74,72,75,78,79,79,78
12118,2020-11-17,Venezuela,Chile,South America,South America,28,17,1493,1570,2,1,FIFA World Cup qualification,Caracas,Venezuela,FALSE,No,Win,75,77,73.8,76.7,75.2,76,75.3,81,2020,TRUE,FALSE,FALSE,73,77,73,71,77,77,78,75
12119,2020-11-17,Peru,Argentina,South America,South America,24,8,1533,1636,0,2,FIFA World Cup qualification,Lima,Peru,FALSE,No,Lose,73,82,72.2,72,75.2,80,90,82.5,2020,FALSE,FALSE,TRUE,73,77,73,73,82,86,81,79
12120,2020-11-17,Paraguay,Bolivia,South America,South America,35,79,1476,1314,2,2,FIFA World Cup qualification,Asunci처n,Paraguay,FALSE,No,Draw,72,69,74.8,74.7,77.5,69.2,66.7,69.5,2020,FALSE,TRUE,FALSE,74,73,75,73,68,69,67,67
12121,2020-11-17,Uruguay,Brazil,South America,South America,7,3,1637,1725,0,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE,No,Lose,82,90,82.5,82.3,81,84.8,87.3,86,2020,FALSE,FALSE,TRUE,79,80,79,79,81,84,80,80
12122,2020-11-18,Bosnia and Herzegovina,Italy,Europe,Europe,51,12,1424,1612,0,2,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,FALSE,No,Lose,75,85,74,76.3,80,84.5,84.3,82.5,2020,FALSE,FALSE,TRUE,76.54028436,76.54028436,76.54028436,76.54028436,83,83,83,82
12123,2020-11-18,Poland,Netherlands,Europe,Europe,18,15,1568,1596,1,2,UEFA Nations League,Chorz처w,Poland,FALSE,No,Lose,87,81,77,83.3,77.5,85.2,82.3,84,2020,FALSE,FALSE,TRUE,77,84,74,75,83,82,83,83
12124,2020-11-18,England,Iceland,Europe,Europe,4,39,1669,1461,4,0,UEFA Nations League,London,England,FALSE,No,Win,82,70,84.5,87.7,83.8,72.2,72,74.5,2020,TRUE,FALSE,FALSE,82,88,81,81,73,72,74,70
12125,2020-11-18,Belgium,Denmark,Europe,Europe,1,13,1765,1610,4,2,UEFA Nations League,Leuven,Belgium,FALSE,No,Win,89,84,81,86,85.2,79,77.7,80.5,2020,TRUE,FALSE,FALSE,84,85,83,84,78,77,81,77
12126,2020-11-18,Northern Ireland,Romania,Europe,Europe,41,44,1458,1455,1,1,UEFA Nations League,Belfast,Northern Ireland,FALSE,No,Draw,69,78,75.2,65.7,72,73.8,74.3,74.8,2020,FALSE,TRUE,FALSE,70,68,70,74,73,72,73,68
12127,2020-11-18,Austria,Norway,Europe,Europe,25,43,1523,1456,1,1,UEFA Nations League,Vienna,Austria,FALSE,No,Draw,75,77,77.5,76.7,82,75.2,79.3,79,2020,FALSE,TRUE,FALSE,78,83,78,77,76,78,76,74
12128,2020-11-18,Czech Republic,Slovakia,Europe,Europe,45,37,1446,1466,2,0,UEFA Nations League,Plze흫,Czech Republic,FALSE,No,Win,82,83,78.5,75.3,77.2,77.8,67.7,77.8,2020,TRUE,FALSE,FALSE,76,76,76,75,78.86255924,78.86255924,78.86255924,78.86255924
12129,2020-11-18,Israel,Scotland,Europe,Europe,88,45,1275,1446,1,0,UEFA Nations League,Netanya,Israel,FALSE,No,Win,68,74,,78.3,69.8,77.8,73.7,78,2020,TRUE,FALSE,FALSE,70.4028436,70.4028436,70.4028436,70.4028436,76,68,76,74
12130,2020-11-18,Hungary,Turkey,Europe,Europe,47,33,1439,1486,2,0,UEFA Nations League,Budapest,Hungary,FALSE,No,Win,85,77,73,70.3,72.5,77.5,77,77,2020,TRUE,FALSE,FALSE,73,72,72,72,77,78,76,75
12131,2020-11-18,Serbia,Russia,Europe,Europe,30,34,1489,1480,5,0,UEFA Nations League,Belgrade,Serbia,FALSE,No,Win,81,80,79,80,82,77.5,77.7,78.2,2020,TRUE,FALSE,FALSE,80.02369668,80.02369668,80.02369668,80.02369668,77,78,77,76
12132,2020-11-18,Republic of Ireland,Bulgaria,Europe,Europe,36,66,1467,1354,0,0,UEFA Nations League,Dublin,Republic of Ireland,FALSE,No,Draw,75,66,79,73.3,75.2,68.5,70.7,66.5,2020,FALSE,TRUE,FALSE,75,73,73,77,68,67,68,68
12133,2020-11-18,Wales,Finland,Europe,Europe,20,55,1550,1402,3,1,UEFA Nations League,Cardiff,Wales,FALSE,No,Win,75,83,75.2,70,79.8,71.2,71.3,72,2020,TRUE,FALSE,FALSE,74,70,76,72,70,77,69,68
12134,2020-11-18,Armenia,North Macedonia,Europe,Europe,101,65,1215,1356,1,0,UEFA Nations League,Nicosia,Cyprus,TRUE,No,Win,,71,,73.3,,67.8,72.7,75,2020,TRUE,FALSE,FALSE,68.2464455,68.2464455,68.2464455,68.2464455,74.21800948,74.21800948,74.21800948,74.21800948
12135,2020-11-18,Georgia,Estonia,Europe,Europe,86,109,1287,1185,0,0,UEFA Nations League,Tbilisi,Georgia,FALSE,No,Draw,76,,68,,72,,,,2020,FALSE,TRUE,FALSE,70.73459716,70.73459716,70.73459716,70.73459716,66.91943128,66.91943128,66.91943128,66.91943128
12136,2020-11-18,Kosovo,Moldova,Europe,Europe,117,175,1158,954,1,0,UEFA Nations League,Pristina,Kosovo,FALSE,No,Win,69,69,71.8,75,72.8,66.5,62.3,,2020,TRUE,FALSE,FALSE,65.59241706,65.59241706,65.59241706,65.59241706,55.97156398,55.97156398,55.97156398,55.97156398
12137,2020-11-18,Greece,Slovenia,Europe,Europe,54,62,1408,1376,0,0,UEFA Nations League,Athens,Greece,FALSE,No,Draw,81,91,78.2,72.7,76.2,72,78.3,76.5,2020,FALSE,TRUE,FALSE,74,72,73,72,74,74,73,71
12138,2020-11-18,Albania,Belarus,Europe,Europe,69,90,1345,1273,3,2,UEFA Nations League,Tirana,Albania,FALSE,No,Win,83,,75.5,68.7,70.2,,,,2020,TRUE,FALSE,FALSE,73.55450237,73.55450237,73.55450237,73.55450237,70.07109005,70.07109005,70.07109005,70.07109005
12139,2020-11-18,Kazakhstan,Lithuania,Europe,Europe,119,130,1153,1105,1,2,UEFA Nations League,Almaty,Kazakhstan,FALSE,No,Lose,,74,,,68.5,60,61.7,,2020,FALSE,FALSE,TRUE,65.26066351,65.26066351,65.26066351,65.26066351,63.43601896,63.43601896,63.43601896,63.43601896
12140,2020-12-04,Qatar,Bangladesh,Asia,Asia,59,184,1387,920,5,0,FIFA World Cup qualification,Doha,Qatar,FALSE,No,Win,,,,,,,,,2020,TRUE,FALSE,FALSE,75.21327014,75.21327014,75.21327014,75.21327014,54.47867299,54.47867299,54.47867299,54.47867299
12141,2020-12-09,USA,El Salvador,North America,North America,22,70,1545,1346,6,0,Friendly,Fort Lauderdale,USA,FALSE,No,Win,76,,75.5,76.7,75.2,,,,2020,TRUE,FALSE,FALSE,81.3507109,81.3507109,81.3507109,81.3507109,73.38862559,73.38862559,73.38862559,73.38862559
12142,2021-01-12,United Arab Emirates,Iraq,Asia,Asia,74,69,1326,1347,0,0,Friendly,Dubai,United Arab Emirates,FALSE,No,Draw,71,,65.2,,68,,,,2021,FALSE,TRUE,FALSE,72.72511848,72.72511848,72.72511848,72.72511848,73.55450237,73.55450237,73.55450237,73.55450237
12143,2021-01-18,Kuwait,Palestine,Asia,Asia,148,102,1060,1204,0,1,Friendly,Kuwait City,Kuwait,FALSE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,60.45023697,60.45023697,60.45023697,60.45023697,68.08056872,68.08056872,68.08056872,68.08056872
12144,2021-01-19,Dominican Republic,Puerto Rico,North America,North America,159,179,1019,941,0,1,Friendly,Santo Domingo,Dominican Republic,FALSE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,58.62559242,58.62559242,58.62559242,58.62559242,55.30805687,55.30805687,55.30805687,55.30805687
12145,2021-01-22,Guatemala,Puerto Rico,North America,North America,131,179,1111,941,1,0,Friendly,Guatemala City,Guatemala,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,63.27014218,63.27014218,63.27014218,63.27014218,55.30805687,55.30805687,55.30805687,55.30805687
12146,2021-01-25,Dominican Republic,Serbia,North America,Europe,159,30,1019,1495,0,0,Friendly,Santo Domingo,Dominican Republic,FALSE,No,Draw,,81,,,,79,80,82,2021,FALSE,TRUE,FALSE,58.62559242,58.62559242,58.62559242,58.62559242,80.02369668,80.02369668,80.02369668,80.02369668
12147,2021-01-27,Iraq,Kuwait,Asia,Asia,69,148,1347,1060,2,1,Friendly,Basra,Iraq,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,73.55450237,73.55450237,73.55450237,73.55450237,60.45023697,60.45023697,60.45023697,60.45023697
12148,2021-01-28,Panama,Serbia,North America,Europe,78,30,1311,1495,0,0,Friendly,Panama City,Panama,FALSE,No,Draw,76,81,68,,66,79,80,82,2021,FALSE,TRUE,FALSE,72.06161137,72.06161137,72.06161137,72.06161137,80.02369668,80.02369668,80.02369668,80.02369668
12149,2021-01-31,USA,Trinidad and Tobago,North America,South America,22,103,1545,1201,7,0,Friendly,Orlando,USA,FALSE,No,Win,76,52,75.5,76.7,75.2,,,,2021,TRUE,FALSE,FALSE,81.3507109,81.3507109,81.3507109,81.3507109,67.91469194,67.91469194,67.91469194,67.91469194
12150,2021-02-01,Jordan,Tajikistan,Asia,Asia,95,121,1244,1143,2,0,Friendly,Dubai,United Arab Emirates,TRUE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,69.24170616,69.24170616,69.24170616,69.24170616,64.92890995,64.92890995,64.92890995,64.92890995
12151,2021-02-05,Jordan,Tajikistan,Asia,Asia,95,121,1244,1143,0,1,Friendly,Dubai,United Arab Emirates,TRUE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,69.24170616,69.24170616,69.24170616,69.24170616,64.92890995,64.92890995,64.92890995,64.92890995
12152,2021-02-15,Jordan,Uzbekistan,Asia,Asia,95,85,1244,1283,0,2,Friendly,Dubai,United Arab Emirates,TRUE,No,Lose,,,,,,,,66,2021,FALSE,FALSE,TRUE,69.24170616,69.24170616,69.24170616,69.24170616,70.90047393,70.90047393,70.90047393,70.90047393
12153,2021-02-24,Guatemala,Nicaragua,North America,North America,130,149,1112,1055,1,0,Friendly,Guatemala City,Guatemala,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,63.43601896,63.43601896,63.43601896,63.43601896,60.28436019,60.28436019,60.28436019,60.28436019
12154,2021-03-13,Kenya,South Sudan,Africa,Africa,104,163,1187,998,1,0,Friendly,Nairobi,Kenya,FALSE,No,Win,,,,,67,,,,2021,TRUE,FALSE,FALSE,67.74881517,67.74881517,67.74881517,67.74881517,57.96208531,57.96208531,57.96208531,57.96208531
12155,2021-03-15,Kenya,Tanzania,Africa,Africa,104,135,1187,1087,2,1,Friendly,Nairobi,Kenya,FALSE,No,Win,,,,,67,,,,2021,TRUE,FALSE,FALSE,67.74881517,67.74881517,67.74881517,67.74881517,62.60663507,62.60663507,62.60663507,62.60663507
12156,2021-03-17,Ethiopia,Malawi,Africa,Africa,146,123,1066,1140,4,0,Friendly,Bahir Dar,Ethiopia,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,60.78199052,60.78199052,60.78199052,60.78199052,64.5971564,64.5971564,64.5971564,64.5971564
12157,2021-03-20,Oman,Jordan,Asia,Asia,81,95,1303,1243,0,0,Friendly,Dubai,United Arab Emirates,TRUE,No,Draw,,,,,,,,,2021,FALSE,TRUE,FALSE,71.56398104,71.56398104,71.56398104,71.56398104,69.24170616,69.24170616,69.24170616,69.24170616
12158,2021-03-24,Belarus,Honduras,Europe,North America,88,64,1269,1367,1,1,Friendly,Zhodzina,Belarus,FALSE,No,Draw,,,,,,68.8,72,,2021,FALSE,TRUE,FALSE,70.4028436,70.4028436,70.4028436,70.4028436,74.38388626,74.38388626,74.38388626,74.38388626
12159,2021-03-24,Jordan,Lebanon,Asia,Asia,95,92,1243,1263,1,0,Friendly,Dubai,United Arab Emirates,TRUE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,69.24170616,69.24170616,69.24170616,69.24170616,69.73933649,69.73933649,69.73933649,69.73933649
12160,2021-03-24,Kosovo,Lithuania,Europe,Europe,117,129,1155,1114,4,0,Friendly,Pristina,Kosovo,FALSE,No,Win,69,74,71.8,75,72.8,60,61.7,,2021,TRUE,FALSE,FALSE,65.59241706,65.59241706,65.59241706,65.59241706,63.60189573,63.60189573,63.60189573,63.60189573
12161,2021-03-24,Qatar,Luxembourg,Asia,Europe,58,98,1391,1235,1,0,Friendly,Debrecen,Hungary,TRUE,No,Win,,,,,,68.2,,66,2021,TRUE,FALSE,FALSE,75.37914692,75.37914692,75.37914692,75.37914692,68.74407583,68.74407583,68.74407583,68.74407583
12162,2021-03-24,Antigua and Barbuda,Montserrat,North America,North America,126,183,1127,921,2,2,FIFA World Cup qualification,Willemstad,Cura챌ao,TRUE,No,Draw,,,,,,,,,2021,FALSE,TRUE,FALSE,64.09952607,64.09952607,64.09952607,64.09952607,54.64454976,54.64454976,54.64454976,54.64454976
12163,2021-03-24,Suriname,Cayman Islands,South America,North America,141,193,1073,897,3,0,FIFA World Cup qualification,Paramaribo,Suriname,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,61.61137441,61.61137441,61.61137441,61.61137441,52.98578199,52.98578199,52.98578199,52.98578199
12164,2021-03-24,Guatemala,Cuba,North America,North America,130,180,1112,936,1,0,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,No,Win,,65,,,,,,,2021,TRUE,FALSE,FALSE,63.43601896,63.43601896,63.43601896,63.43601896,55.14218009,55.14218009,55.14218009,55.14218009
12165,2021-03-24,Dominican Republic,Dominica,North America,North America,159,184,1018,919,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,58.62559242,58.62559242,58.62559242,58.62559242,54.47867299,54.47867299,54.47867299,54.47867299
12166,2021-03-24,St. Kitts and Nevis,Puerto Rico,North America,North America,140,179,1074,942,1,0,FIFA World Cup qualification,San Crist처bal,Dominican Republic,TRUE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,61.77725118,61.77725118,61.77725118,61.77725118,55.30805687,55.30805687,55.30805687,55.30805687
12167,2021-03-24,Portugal,Azerbaijan,Europe,Europe,5,108,1662,1180,1,0,FIFA World Cup qualification,Turin,Italy,TRUE,No,Win,84,,83.8,84.3,85.2,,,61.2,2021,TRUE,FALSE,FALSE,83,85,82,82,67.08530806,67.08530806,67.08530806,67.08530806
12168,2021-03-24,Serbia,Republic of Ireland,Europe,Europe,30,42,1492,1456,3,2,FIFA World Cup qualification,Belgrade,Serbia,FALSE,No,Win,81,75,79,80,82,79,73.3,75.2,2021,TRUE,FALSE,FALSE,80.02369668,80.02369668,80.02369668,80.02369668,73,71,72,75
12169,2021-03-24,France,Ukraine,Europe,Europe,2,24,1755,1521,1,1,FIFA World Cup qualification,Paris,France,FALSE,No,Draw,87,76,85.5,86.7,87,76,77,79.8,2021,FALSE,TRUE,FALSE,85,87,85,82,81.01895735,81.01895735,81.01895735,81.01895735
12170,2021-03-24,Finland,Bosnia and Herzegovina,Europe,Europe,55,56,1411,1410,2,2,FIFA World Cup qualification,Helsinki,Finland,FALSE,No,Draw,83,75,71.2,71.3,72,74,76.3,80,2021,FALSE,TRUE,FALSE,71,70,71,68,75.71090047,75.71090047,75.71090047,75.71090047
12171,2021-03-24,Belgium,Wales,Europe,Europe,1,18,1780,1562,3,1,FIFA World Cup qualification,Leuven,Belgium,FALSE,No,Win,89,75,81,86,85.2,75.2,70,79.8,2021,TRUE,FALSE,FALSE,83,85,83,80,74,77,74,72
12172,2021-03-24,Estonia,Czech Republic,Europe,Europe,108,42,1180,1456,2,6,FIFA World Cup qualification,Lublin,Poland,TRUE,No,Lose,,82,,,,78.5,75.3,77.2,2021,FALSE,FALSE,TRUE,67.08530806,67.08530806,67.08530806,67.08530806,77,76,76,76
12173,2021-03-24,Turkey,Netherlands,Europe,Europe,32,14,1487,1609,4,2,FIFA World Cup qualification,Istanbul,Turkey,FALSE,No,Win,77,81,77.5,77,77,85.2,82.3,84,2021,TRUE,FALSE,FALSE,77,79,76,75,82,81,83,83
12174,2021-03-24,Gibraltar,Norway,Europe,Europe,195,44,888,1450,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE,No,Lose,,77,,,,75.2,79.3,79,2021,FALSE,FALSE,TRUE,52.65402844,52.65402844,52.65402844,52.65402844,76,79,77,74
12175,2021-03-24,Latvia,Montenegro,Europe,Europe,136,63,1082,1370,1,2,FIFA World Cup qualification,Riga,Latvia,FALSE,No,Lose,70,65,,,,73.2,72.7,72,2021,FALSE,FALSE,TRUE,62.44075829,62.44075829,62.44075829,62.44075829,74.54976303,74.54976303,74.54976303,74.54976303
12176,2021-03-24,Malta,Russia,Europe,Europe,176,39,951,1461,1,3,FIFA World Cup qualification,Ta' Qali,Malta,FALSE,No,Lose,,80,,,,77.5,77.7,78.2,2021,FALSE,FALSE,TRUE,55.8056872,55.8056872,55.8056872,55.8056872,76,77,76,76
12177,2021-03-24,Slovenia,Croatia,Europe,Europe,62,11,1379,1617,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE,No,Win,91,80,72,78.3,76.5,78.8,78.7,84,2021,TRUE,FALSE,FALSE,73,70,73,71,83.17535545,83.17535545,83.17535545,83.17535545
12178,2021-03-24,Cyprus,Slovakia,Europe,Europe,100,34,1224,1478,0,0,FIFA World Cup qualification,Nicosia,Cyprus,FALSE,No,Draw,,83,,,60,77.8,67.7,77.8,2021,FALSE,TRUE,FALSE,68.41232227,68.41232227,68.41232227,68.41232227,79.36018957,79.36018957,79.36018957,79.36018957
12179,2021-03-24,Chad,Namibia,Africa,Africa,178,121,947,1143,0,3,African Cup of Nations qualification,N'Djamena,Chad,FALSE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,55.47393365,55.47393365,55.47393365,55.47393365,64.92890995,64.92890995,64.92890995,64.92890995
12180,2021-03-24,Guinea,Mali,Africa,Africa,72,54,1334,1412,1,0,African Cup of Nations qualification,Clermont-Ferrand,France,TRUE,No,Win,66,74,70,71.7,76.5,76.2,73.7,75.2,2021,TRUE,FALSE,FALSE,73.05687204,73.05687204,73.05687204,73.05687204,76.04265403,76.04265403,76.04265403,76.04265403
12181,2021-03-24,South Sudan,Malawi,Africa,Africa,163,123,998,1140,0,1,African Cup of Nations qualification,Omdurman,Sudan,TRUE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,57.96208531,57.96208531,57.96208531,57.96208531,64.5971564,64.5971564,64.5971564,64.5971564
12182,2021-03-24,Uganda,Burkina Faso,Africa,Africa,83,58,1301,1391,0,0,African Cup of Nations qualification,Kampala,Uganda,FALSE,No,Draw,,75,62.5,,63.5,70.8,70.7,67.2,2021,FALSE,TRUE,FALSE,71.23222749,71.23222749,71.23222749,71.23222749,75.37914692,75.37914692,75.37914692,75.37914692
12183,2021-03-24,S찾o Tom챕 and Pr챠ncipe,Sudan,Africa,Africa,187,127,914,1124,0,2,African Cup of Nations qualification,S찾o Tom챕,S찾o Tom챕 and Pr챠ncipe,FALSE,No,Lose,,,,,,,,,2021,FALSE,FALSE,TRUE,53.98104265,53.98104265,53.98104265,53.98104265,63.93364929,63.93364929,63.93364929,63.93364929
12184,2021-03-24,Rwanda,Mozambique,Africa,Africa,133,106,1103,1185,1,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE,No,Win,,,,,,73.2,,,2021,TRUE,FALSE,FALSE,62.93838863,62.93838863,62.93838863,62.93838863,67.41706161,67.41706161,67.41706161,67.41706161
12185,2021-03-24,Ethiopia,Madagascar,Africa,Africa,146,94,1066,1257,4,0,African Cup of Nations qualification,Bahir Dar,Ethiopia,FALSE,No,Win,,,,,,71.2,,,2021,TRUE,FALSE,FALSE,60.78199052,60.78199052,60.78199052,60.78199052,69.40758294,69.40758294,69.40758294,69.40758294
12186,2021-03-25,Bahrain,Syria,Asia,Asia,97,76,1238,1313,3,1,Friendly,Isa Town,Bahrain,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,68.90995261,68.90995261,68.90995261,68.90995261,72.39336493,72.39336493,72.39336493,72.39336493
12187,2021-03-25,India,Oman,Asia,Asia,104,81,1187,1303,1,1,Friendly,Dubai,United Arab Emirates,TRUE,No,Draw,64,,61.2,60.3,60.8,,,,2021,FALSE,TRUE,FALSE,60,62,60,60,71.56398104,71.56398104,71.56398104,71.56398104
12188,2021-03-25,Japan,Korea Republic,Asia,Asia,27,38,1502,1465,3,0,Friendly,Yokohama,Japan,FALSE,No,Win,72,75,75.5,75.7,76.8,72.5,75.7,77,2021,TRUE,FALSE,FALSE,80.52132701,80.52132701,80.52132701,80.52132701,78.69668246,78.69668246,78.69668246,78.69668246
12189,2021-03-25,Saudi Arabia,Kuwait,Asia,Asia,67,148,1353,1057,1,0,Friendly,Riyadh,Saudi Arabia,FALSE,No,Win,71,,71.5,66.7,71.8,,,,2021,TRUE,FALSE,FALSE,73.88625592,73.88625592,73.88625592,73.88625592,60.45023697,60.45023697,60.45023697,60.45023697
12190,2021-03-25,USA,Jamaica,North America,North America,22,47,1548,1437,4,1,Friendly,Wiener Neustadt,Austria,TRUE,No,Win,76,75,75.5,76.7,75.2,71.5,71,69,2021,TRUE,FALSE,FALSE,81.3507109,81.3507109,81.3507109,81.3507109,77.20379147,77.20379147,77.20379147,77.20379147
12191,2021-03-25,El Salvador,Grenada,North America,North America,70,160,1344,1015,2,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,No,Win,,,,,,,,,2021,TRUE,FALSE,FALSE,73.38862559,73.38862559,73.38862559,73.38862559,58.45971564,58.45971564,58.45971564,58.45971564
12192,2021-03-25,Canada,Bermuda,North America,North America,73,169,1332,983,5,1,FIFA World Cup qualification,Orlando,USA,TRUE,No,Win,75,,71.2,70.7,74.2,,,,2021,TRUE,FALSE,FALSE,73,73,74,69,56.96682464,56.96682464,56.96682464,56.96682464
12193,2021-03-25,Cura챌ao,St. Vincent and the Grenadines,North America,North America,76,168,1313,986,5,0,FIFA World Cup qualification,Willemstad,Cura챌ao,FALSE,No,Win,75,,,66.3,,,,,2021,TRUE,FALSE,FALSE,72.39336493,72.39336493,72.39336493,72.39336493,57.13270142,57.13270142,57.13270142,57.13270142
12194,2021-03-25,Panama,Barbados,North America,North America,78,162,1312,1009,1,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,TRUE,No,Win,76,,68,,66,,,,2021,TRUE,FALSE,FALSE,72.06161137,72.06161137,72.06161137,72.06161137,58.12796209,58.12796209,58.12796209,58.12796209
12195,2021-03-25,Haiti,Belize,North America,North America,84,170,1285,974,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,No,Win,,,,,64.5,,,,2021,TRUE,FALSE,FALSE,71.06635071,71.06635071,71.06635071,71.06635071,56.80094787,56.80094787,56.80094787,56.80094787
12196,2021-03-25,Trinidad and Tobago,Guyana,South America,South America,103,167,1200,988,3,0,FIFA World Cup qualification,San Crist처bal,Dominican Republic,TRUE,No,Win,52,51,,,,,,64.5,2021,TRUE,FALSE,FALSE,67.91469194,67.91469194,67.91469194,67.91469194,57.2985782,57.2985782,57.2985782,57.2985782
12197,2021-03-25,Spain,Greece,Europe,Europe,6,53,1645,1413,1,1,FIFA World Cup qualification,Granada,Spain,FALSE,No,Draw,86,81,86.8,83.7,85.8,78.2,72.7,76.2,2021,FALSE,TRUE,FALSE,84,82,83,82,74,72,75,72
12198,2021-03-25,Sweden,Georgia,Europe,Europe,20,89,1558,1267,1,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE,No,Win,78,76,76.5,79.3,76.8,68,,72,2021,TRUE,FALSE,FALSE,76,78,76,75,70.23696682,70.23696682,70.23696682,70.23696682
12199,2021-03-25,Bulgaria,Switzerland,Europe,Europe,68,16,1350,1593,1,3,FIFA World Cup qualification,Sofia,Bulgaria,FALSE,No,Lose,66,86,68.5,70.7,66.5,78.2,75,80.5,2021,FALSE,FALSE,TRUE,67,67,68,66,78,75,78,77
12200,2021-03-25,Italy,Northern Ireland,Europe,Europe,10,45,1625,1440,2,0,FIFA World Cup qualification,Parma,Italy,FALSE,No,Win,85,69,84.5,84.3,82.5,75.2,65.7,72,2021,TRUE,FALSE,FALSE,82,83,82,82,70,67,71,71
12201,2021-03-25,Israel,Denmark,Europe,Europe,87,12,1279,1614,0,2,FIFA World Cup qualification,Tel Aviv,Israel,FALSE,No,Lose,68,84,,78.3,69.8,79,77.7,80.5,2021,FALSE,FALSE,TRUE,70.56872038,70.56872038,70.56872038,70.56872038,78,76,82,78
12202,2021-03-25,Scotland,Austria,Europe,Europe,48,23,1436,1531,2,2,FIFA World Cup qualification,Glasgow,Scotland,FALSE,No,Draw,74,75,77.8,73.7,78,77.5,76.7,82,2021,FALSE,TRUE,FALSE,75,72,76,76,77,81,78,78
12203,2021-03-25,Moldova,Faroe Islands,Europe,Europe,177,107,950,1183,1,1,FIFA World Cup qualification,Chi?in훱u,Moldova,FALSE,No,Draw,69,,66.5,62.3,,,,,2021,FALSE,TRUE,FALSE,55.63981043,55.63981043,55.63981043,55.63981043,67.25118483,67.25118483,67.25118483,67.25118483
12204,2021-03-25,England,San Marino,Europe,Europe,4,210,1670,810,5,0,FIFA World Cup qualification,London,England,FALSE,No,Win,82,,84.5,87.7,83.8,,,,2021,TRUE,FALSE,FALSE,83,85,83,81,50.16587678,50.16587678,50.16587678,50.16587678
12205,2021-03-25,Andorra,Albania,Europe,Europe,151,66,1048,1360,0,1,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE,No,Lose,,83,,,,75.5,68.7,70.2,2021,FALSE,FALSE,TRUE,59.95260664,59.95260664,59.95260664,59.95260664,74.0521327,74.0521327,74.0521327,74.0521327
